Title,Series_Title,Issue_Number,Image_url,Condition,Grade,Publisher,Publication_Year,Format,Tradition,Features,Era,Type,Genre,Character,Series,Universe,Sale_Price,Sell_Method,Num_of_Bids,Shipping_Price,Time_of_Sale,Sellers_Location,Sellers_Handle,Sellers_Feedback_Score
Stan Lee Presents Super Spiderman The Menace Of Morbius No #255 Dec 28 1977,Spider-Man,,https://i.ebayimg.com/images/g/lTQAAOSwryZizd0c/s-l500.jpg,Very Good,,Marvel Comics,1977,Single Issue,UK Comics,,Bronze Age (1970-83),Comic Book,"Action, Superheroes","Spider-Man, Menace Of Morbius",Marvel,Marvel (MCU),GBP 5.00,buy_it_now,,GBP 10.00,"Dec 03, 2022","Darwen, United Kingdom",alexrhean,347
The Amazing Spiderman # 210 1st Madame Web Newstand 1980,The Amazing Spider-Man,,https://i.ebayimg.com/images/g/t~EAAOSwdQpjThsV/s-l500.jpg,Very Good,7.0 Fine/Very Fine,Marvel Comics,1980,,US Comics,First Printing,Bronze Age (1970-83),,,Madame Web,,,US $75.00,highest_bidder,1,$6.55,"Dec 03, 2022","Palestine, Texas, United States",wildfeathersongbird,1189
SPIDER-MAN TEAM-UP # 1 * X-MEN * MARVEL COMICS * 1995,Spider-Man Team-Up,1,https://i.ebayimg.com/images/g/7QMAAOSwDDJjgkqH/s-l500.jpg,Like New,,Marvel Comics,1995,Single Issue,US Comics,,Modern Age (1992-Now),Comic Book,Superheroes,"Cyclops, Spider-Man (Peter Parker)",,Marvel (MCU),US $4.25,highest_bidder,8,FREE,"Dec 03, 2022","Rockwood, Pennsylvania, United States",jonathaenglis_6,1
"Fantastic Four #73 (Apr 1968, Marvel)GUESTS SPIDERMAN ,THOR AND DAREDEVIL ",Spider-Man,,https://i.ebayimg.com/images/g/IWkAAOSwTFVi6oGd/s-l500.jpg,Good,,Marvel Comics,1968,,US Comics,Boarded,Silver Age (1956-69),,Superheroes,SPIDERMAN,,Marvel (MCU),US $71.99,buy_it_now,,,"Dec 03, 2022","Tipp City, Ohio, United States",gamerunnersohio,4746
Marvel Comics Amazing Spider-Man #365,Spider-Man,,https://i.ebayimg.com/images/g/O5oAAOSwDWFjgkrQ/s-l500.jpg,--,,Marvel Comics,,,US Comics,,,Comic Book,,"Key, Spider-Man 2099",,,US $2.25,highest_bidder,3,$4.50,"Dec 03, 2022","Westminster, California, United States",leerutd,302
The Spectacular Spider-Man #73 Mark Jewelers Insert Marvel Comics  1981,The Spectacular Spider-Man,73,https://i.ebayimg.com/images/g/~BQAAOSw4OBjgkDK/s-l500.jpg,Very Good,7.5 Very Fine-,Marvel Comics,1981,Single Issue,US Comics,Mark Jewelers Insert,Bronze Age (1970-83),Comic Book,Superheroes,Spider-Man,Spectacular Spider-Man,,US $3.25,highest_bidder,6,$4.99,"Dec 03, 2022","Chandler, Arizona, United States",kylthuemle0,1897
"The Spectacular Spider-Man #217 [Flipbook] (Oct 1994, Marvel)",The Spectacular Spider-Man,,https://i.ebayimg.com/images/g/FXQAAOSwYGljgktY/s-l500.jpg,Very Good,,Marvel Comics,1994,,US Comics,,,,,,,,US $1.04,highest_bidder,2,FREE,"Dec 03, 2022","Rockwood, Pennsylvania, United States",jonathaenglis_6,1
Spiderman and Batman: Disordered Minds (Embossed 1995 Marvel/DC Comics),Batman and Spider-Man,,https://i.ebayimg.com/images/g/KvEAAOSwSxdjFkQx/s-l500.jpg,Very Good,,Marvel Comics,1995,Trade Paperback,US Comics,"One-shot, Embossed",Modern Age (1992-Now),Comic Book,,"Batman, Spider-Man",Spider-Man And Batman,,US $30.00,buy_it_now,,$8.15,"Dec 03, 2022","Shady Cove, Oregon, United States",babytyger11,751
,,,,,,Penguin Publishing Group,1999,,,Reprint,,,"Fiction, Comics & Graphic Novels",,Spider-Man Ser.,,,,,,,,,
,The Amazing Spider-Man Omnibus,5,,,,Marvel Comics,2021,,US Comics,Direct,,,Superheroes,Spider-Man (Peter Parker),,,,,,,,,,
,,,,,,Penguin Publishing Group,2000,,,,,,"Fiction, Comics & Graphic Novels",,Spider-Man Ser.,,,,,,,,,
,The Amazing Spider-Man,13,,,,Marvel Comics,2022,Single Issue,US Comics,,Modern Age (1992-Now),Comic Book,,,,Marvel (MCU),,,,,,,,
Amazing Spider-man #13 () Marvel Prh Comic Book 2022,,13,https://i.ebayimg.com/images/g/204AAOSwGw9je8ex/s-l500.jpg,Brand New,,Marvel Prh,,,,,,,,,,,US $7.49,buy_it_now,,FREE,"Dec 03, 2022","Bethlehem, Pennsylvania, United States",jonscomicsntoys,10761
Marvel Spotlight: Spider-man One More Day 2007,Spider-Man,,https://i.ebayimg.com/images/g/Mq0AAOSwew9jb9j4/s-l500.jpg,Like New,,Marvel Comics,2007,Single Issue,US Comics,Boarded,Modern Age (1992-Now),Comic Book - not graded,Superheroes,Spider-Man (Peter Parker),,Marvel (MCU),US $1.99,highest_bidder,1,$6.00,"Dec 03, 2022","Coos Bay, Oregon, United States",blu2you1,808
AMAZING SPIDER-MAN #300 NM+ 1ST VENOM 3D VARIANT SEALED POLYBAG T McFARLANE 2019,Amazing Spider-Man,1,https://i.ebayimg.com/images/g/2vcAAOSwzlRjivWo/s-l500.jpg,Brand New,9.6 Near Mint+,Marvel,2019,,US Comics,Reprint,Modern Age (1992-Now),Toy Variant,Superheroes,Venom,Amazing Spider-Man,Marvel (MCU),US $18.00,best_offer_accepted,,$6.55,"Dec 03, 2022","Baltimore, Maryland, United States",gorillabids03,294
SPIDER-MAN 2099 LOT (Marvel 1992-93)# 1-46 NOT COMPLETE MOST MID TO HI-GRADE,Spider-Man 2099,,https://i.ebayimg.com/images/g/sX0AAOSwBAVjcS5v/s-l500.png,--,,Marvel,1992-93,,US Comics,,Modern Age (1992-Now),Comic Book,,Spider-Man,,,US $80.00,buy_it_now,,$17.99,"Dec 03, 2022","Forestdale, Massachusetts, United States",bluecollarcomics,3425
SPECTACULAR SPIDER-MAN #116 VF/NM 9.0 (07/86) SABRETOOTH FOREIGNER APP,Spectacular Spider-Man,116,https://i.ebayimg.com/images/g/WZgAAOSw~3ZjYTSQ/s-l500.png,Like New,9.0 Very Fine/Near Mint,Marvel Comics,1986,,US Comics,,Bronze Age (1970-83),,,Spider-Man,,,US $10.00,best_offer_accepted,,$5.00,"Dec 03, 2022","Sacramento, California, United States",paperstreetcomics,3172
Amazing Spider-man #61 - CGC 7.0 1st Gwen Stacy Cover 🕸️🕸️,Amazing Spider-Man,,https://i.ebayimg.com/images/g/ZNAAAOSwQfFjiqST/s-l500.jpg,--,7.0 Fine/Very Fine,Marvel Comics,1968,,US Comics,,Silver Age (1956-69),,,Gwen Stacy,,,US $99.99,highest_bidder,1,$12.75,"Dec 03, 2022","New York, New York, United States",007comics,82
"Marvel Fantastic  Four  Volume 2 by John Byrne (2013, Hardcover)",Fantastic Four by John Byrne Omnibus,2,https://i.ebayimg.com/images/g/xPEAAOSwRltjUERS/s-l500.jpg,Like New,,Marvel Comics,2013,Hardcover,US Comics,,,,"Superheroes, Adventure, Humor/Satire, Science Fiction","Doctor Octopus (Otto Octavius) (origin retold), Franklin, Storm, John Byrne (mini-portrait in credits box), Julie D'Angelo, Guardian (James MacDonald Hudson), Invisible Girl (Sue Storm Richards), the Watcher (Uatu), Molecule Man, Janet Darling, Human Torch (Jim Hammond) (flashback), The Thing, Herb Woodley, Aurora, Invisible Girl (Sue Storm Richards) (also as Malice)), Colonel Bel-Dann (Kree soldier), Warlord Raksor (Skrull warrior, poses as Storm), Phoenix (flashback), Hulk (Bruce Banner), Clobber Patrol, Marina (Marinna Smallwood), Ann Palooka, the Watcher, Alice Winchell, Son of Satan), Marrina (partial origin), Moondragon, Michael Langkowski (Sasquatch), Venom symbiote, Wyatt Wingfoot, Namor, Giles Peacock, Capt. Leonard McKenzie (flashback), Angel, Triton, Dr. Octopus, Alpha Flight (Guardian (James MacDonald Hudson), Lilandra, Captain America (Steve Rogers) (flashback), Mole Man, Alma Chalmers, Great Coordinator (Harvey Jessup), Beyonder (cameo), Whizzer, Wing Patrol), Invisible Girl (Sue Richards), Galactus (cameo flashback), Prince Dezan, Dan Cooley (helicopter pilot), General Merriwether Locklin, Tyros (Terrax) (cameo flashback), Annihilus (cameo flashback), Red Ghost and his Super Apes, Bret Blevins, Vindicator, Wasp (Janet Van Dyne)), Gormuu (flashback), Blastaar, Reed Richards, Walter Langkowski (Sasquatch), The Thing (illusion), Nick Fury, Doctor Doom (Victor Von Doom), Mephisto, Invisible Girl (Sue Storm Richards, Wasp (Janet Van Dyne), Dagwood Bumstead, Power Pack (Katie Power, The Mummy, Aurora (Jean-Marie Beaubier, S.H.I.E.L.D., Karnak, Ka-Zar, Sandman, Lois Flagston, Human Torch (Johnny Storm) (flashback), the Inhumans (Black Bolt, Invisible Woman (Sue Storm Richards)), West Coast Avengers (Iron Man (Tony Stark), Uatu the Watcher, Red Ghost, Hellcat, Nova, Absorbing Man, Aurora (Jeanne-Marie Beaubier), Dracula, Invisible Woman (Sue Storm Richards), Mad Thinker, Nightcrawler, Sasquatch (Walter Lankowski), Dick Tracy, the Supreme Intelligence, Spider-Woman (Jessica Drew), Monster Master, Fantastic Four, Diablo, Stephen Lang (cameo flashback), Llrrllllnnllyyrrl, Alden Maas (dies), Mrs. Lockhorn, She-Hulk (Jennifer Walters)), Terminus, Norm McArthur (flashback), The Thing (Ben Grimm)), Mockingbird, Thing (Ben Grimm)), Head Patrol, Mr. Fantastic (flashbacks), Bruce Banner (Hulk), Jeanne-Marie Beaubier), Wong, Spider-Man (Peter Parker), Fantastic Four (The Thing (Ben Grimm), Moon Knight, Sentinels (cameo flashback), Iron Man (Tony Stark), Dr. Strange (Stephen Strange), Gorgon, Nathaniel Richards, Mister Fantastic, Beyonder, Cyclops, The Takers, Fantastic Four (Mr. Fantastic (Reed Richard), Silver Surfer, Vision, Avengers (Captain America (Steve Rogers), Invisible Girl (Sue Storm Richards) (flashback), Kate Dwyer, Human Torch, Crystal, Edwin Jarvis, Basilisk (dies), Thor (Donald Blake), Shaman, Mrs. Peacock, Cassandra, Hercules, a Skrull, Sue Storm Richards, Phoenix, Mole Man's monster, Sue Storm, Sprite (Kitty Pryde), Sasquatch (Walter Langowski), Exiles (Burner Patrol, Invisible Girl (Sue Storm Richards) (also as Malice), Johnny Storm, The Thing (origin flashback), Colossus, Beast, the Fantastic Four (Mr. Fantastic (Reed Richards), Wasp, T.J. Vance (The Naked Truth magazine editor), also as Malice)), Tigra, Dr. Doom (Kristoff Vernard), ROXXON, She-Hulk, Hawkeye (Clint Barton), Andrea Braun Byrne (Byrne's wife), Defenders (Nighthawk, Terminus (introduction), Gregor Lupus, Thomas Hanson (dies), Hyram Flagston, Puck (Eugene Judd), Alma, Elspeth Cromwell, Banshee, Captain America, Hate Monger, Joe Palooka, Angel (Warren Worthington III), Spider-Man (cameo flashback), Alpha Flight (Aurora (Jeanne-Marie Beaubier), The Thing (cameo flashback), Human Torch (Johnny Storm), Frankenstein's Monster, Man-Thing, Namor the Sub-Mariner (cameo flashback), Danny Fingeroth, a Snark, Moloids, Karisma (flashback), Jean Grey, Beast (Henry McCoy), Fantastic Four (Mr. Fantastic (Reed Richards) (also in flashback), Colonel Bel-Dann, Marrina, Jack Power, Myrt, Myrn, Iron Fist (Danny Rand), Livia, Kristoff Vernard, Black Knight (cameo flashback), Snowbird (Narya)), Tha-Korr (flashback), Captain America (Steve Rogers), Valkyrie, Lady Fen (flashback), Dr. Jefferson, Doctor Doom (Victor von Doom, also as Invincible Man), Mr. Smith (robot), Blondie Bumstead, Luna, Gladys Smallwood (flashback), Master of the World, Iceman, Northstar (Jean-Paul Beaubier), Mr. Lockhorn, Alex Power), X-Men (Banshee (Sean Cassidy), Mr. Jones (robot), Walter Simonson, Franklin Richards, Michael Higgins, Murna Jessup, Thor, Scourge, Henry Mitchell, Northstar, Tom Palmer, Power Man (Luke Cage), Dr. Doom (in origin flashback), Harvey Jessup, H.U.B.E.R.T. (robot), John Byrne, Empress R'klll of the Skrulls, Paul Smith, Sasquatch, Wonder Man (Simon Williams), Black Knight (Dane Whitman), The Thing (Ben Grimm) (cameo flashback ), Puck, Zabyk, Michael Morbius, Ben Grimm (Thing) (flashback)), Ghost Rider (Johnny Blaze), Bill Watkins (WXIT radio station employee), Professor X) (cameo flashback), Dan Smallwood, Wonder Man, Medusa, Alden Mass, Avengers (Scarlet Witch (Wanda Maximoff), Invisible Girl (Sue Storm)), Ann Nocenti, Dire Wraith, Rama-Tut, Nova (Frankie Raye), Annihilus, Gladiator, Priestess Livia, Kitty Pryde), Jiggs, Avengers (Vision, Mark Gruenwald, Captain Marvel (Monica Rambeau), Jarvis, Daredevil (Matt Murdock), Lockjaw, Quicksilver, Adolf Hitler, Wasp (cameo flashback)), Mike Carlin, Nathaniel Richards (introduction), Roberta (robot), Queen Pearla, Julie Power, Snowbird (Anne McKenzie), Invisible Girl, Death, Tarianna, Peggy McArthur, The Invisible Girl (Sue Storm Richards), Dragon Man, Galactus, Phoenix (Jean Grey) (flashback), Vindicator (James McDonald Hudson), Dazzler, Ben Grimm, Scarlet Witch, Snowbird, Thing (Ben Grimm) (flashback)), Ron Wilson, The Thing (Ben Grimm) (flashback)), Licorice Calhoun, Namor the Sub-Mariner (origin), Kang The Conqueror, Shaman (Michael Twoyoungmen), Mrs. Jessup, Hate Monger (destroyed), Trapster, Miracleman, Wolverine (Logan), She-Hulk (Jennifer Walters) (origin retold)), Puppet Master, Black Widow (Natasha Romanoff), Skrulls, Doctor Peter Corbeau (cameo flashback), Starfox (Eros), Alicia Masters, Hate-Monger, Doctor Strange, Skeezix, Eternity, Professor X, Doombots, Psycho-Man, Laura, Black Bolt, Tanjaar, Fantastic Four (Thing (Ben Grimm), Fantastic Four (Invisible Woman (Sue Storm Richards), Warlord Raksor, Wizard, Frank Wilson, Odin",,,US $125.00,best_offer_accepted,,$19.95,"Dec 03, 2022","Rock Hill, South Carolina, United States",tumble5868,19
Edge Of Spider-Verse Tyler Kirkham 2022 NYCC Silver Exclusive Set #1 2 3 4 & 5!!,Edge of Spider-Verse,1-5,https://i.ebayimg.com/images/g/cWsAAOSwviJjihEQ/s-l500.jpg,Brand New,Ungraded,Marvel Comics,2022,Mixed Lot,US Comics,"Set, First Printing, Boarded, 1st Edition, Variant Cover",Modern Age (1992-Now),Store Variant,"Action, Adventure, Superheroes","Spider-Gwen, Spider-Man (Miles Morales), Spider-Man (Peter Parker), Spider-Man 2099, Superior Spider-Man, Spider-Ham",,Marvel (MCU),US $149.99,buy_it_now,,$3.99,"Dec 03, 2022","Methuen, Massachusetts, United States",markn8927,3766
MARVEL AMAZING SPIDER-MAN #601 CGC 9.4 WH PAGES 10/09 JESSICA JONES APPEARANCE,Amazing Spider-Man,601,https://i.ebayimg.com/images/g/bz4AAOSwALdjaXbB/s-l500.png,Brand New,9.4 Near Mint,Marvel Comics,2009,,US Comics,,Modern Age (1992-Now),Comic Book,,,,,US $170.99,buy_it_now,,FREE,"Dec 03, 2022","Syracuse, New York, United States",crimsonhellkites,14881
Marvel Tales features Spider-Man lot,Spider-Man,,https://i.ebayimg.com/images/g/JEoAAOSwuHFjcTlO/s-l500.png,Good,,Marvel Comics,1974,Mixed Lot,US Comics,,Bronze Age (1970-83),Comic Book,,Spider-Man (Peter Parker),,,US $5.00,highest_bidder,1,$14.05,"Dec 03, 2022","Kansas City, Missouri, United States",mehmarhens,1720
DC & MARVEL TREASURY ED. SUPERMAN & SPIDER-MAN #28  F-VF DOCTOR DOOM & PARASITE,Spider-Man,28,https://i.ebayimg.com/images/g/lWIAAOSw4ixjgmm8/s-l500.jpg,Good,,DC Comics,,,US Comics,,,,,Parasite,Superman,,US $20.50,highest_bidder,6,$6.15,"Dec 03, 2022","Clinton Township, Michigan, United States",e3-custom-vinyl-sales,485
ULTIMATE FALLOUT #4 (2020) - CGC GRADE 9.8 - 1ST APP MILES MORALES - LA MOLE!,Ultimate Fallout,4,https://i.ebayimg.com/images/g/HyIAAOSwuspjaZJP/s-l500.jpg,Like New,9.8 Near Mint/Mint,Marvel Comics,2020,Single Issue,US Comics,"First Character Appearance, Variant Cover",Modern Age (1992-Now),Comic Book,"Action/Adventure, Superheroes",Spider-Man (Miles Morales),,Marvel (MCU),US $500.00,best_offer_accepted,,$14.00,"Dec 03, 2022","Vancouver, Washington, United States",css1016,20476
AMAZING SPIDER-MAN 87 - F- 5.5 - GWEN STACY - MARY JANE WATSON (1970),,87,https://i.ebayimg.com/images/g/WV0AAOSwDDFim7AE/s-l500.jpg,Very Good,5.5 Fine-,Marvel,1970,Single Issue,US Comics,1st Edition,Bronze Age (1970-83),Comic Book,Superheroes,"HARRY OSBORN, MARY JANE WATSON, Gwen Stacy, Spider-Man",Amazing Spider-Man,Marvel (MCU),US $70.00,best_offer_accepted,,,"Dec 03, 2022","Noblesville, Indiana, United States",bilbod,4445
Uncanny Origins  7 Comic Original Sin Origin of Venom  Spider-Man  Black Cat App,Venom,1,https://i.ebayimg.com/images/g/Pl4AAOSwIMZh3iMw/s-l500.jpg,--,,Marvel,1997,,US Comics,,,,,Spider-Man,,,US $2.88,buy_it_now,,$3.99,"Dec 03, 2022","Longview, Texas, United States",tfhobbit84,1434
Miles Morales: Spider-Man #2 Stan Lee Tribute 2019 VF+,Miles Morales: Spider-Man,2,https://i.ebayimg.com/images/g/o4AAAOSw~z5jLAwo/s-l500.jpg,--,8.5 Very Fine+,Marvel Comics,2019,Single Issue,US Comics,Boarded,Modern Age (1992-Now),Comic Book,Superheroes,Spider-Man (Miles Morales),,Marvel (MCU),US $11.99,buy_it_now,,$5.50,"Dec 03, 2022","Cape Girardeau, Missouri, United States",shanelodi,22203
,Edge of Spider-Verse,1,,,,Marvel Comics,2022,,US Comics,,,Virgin Variant,"Action, Adventure","Ghost-Spider, Spider-Girl, Spider-Gwen, Spiderling, Spider-Man (Miles Morales), Spider-Man (Peter Parker), Spider-Man 2099, Spider-Woman (Gwen Stacy), Spider-Woman (Jessica Drew), Spider-Woman (Julia Carpenter), Spider-Woman (May Parker), Superior Spider-Man",,MARVEL UNIVERSE,,,,,,,,
Amazing Spider-Man #314 CGC 9.6,Amazing Spider-Man,314,https://i.ebayimg.com/images/g/y6oAAOSw6UdjQulC/s-l500.jpg,--,9.6 Near Mint+,Marvel,1989,,US Comics,,Copper Age (1984-1991),Comic Book,,Spider-Man,,,US $74.95,best_offer_accepted,,$12.00,"Dec 03, 2022","Boone, North Carolina, United States",zmzmcomics,968
SPECTACULAR SPIDER-MAN #53  MARVEL COMICS 1981 VF- NEWSSTAND ,Spectacular Spider-Man,,https://i.ebayimg.com/images/g/dv4AAOSwrIxiQW3t/s-l500.jpg,--,7.5 Very Fine-,Marvel,1981,Softcover,US Comics,,Bronze Age (1970-83),Comic Book,,Spider-Man,,,US $11.00,buy_it_now,,FREE,"Dec 03, 2022","Miami, Florida, United States",pandpcomics,10975
THE LETHAL FOES OF SPIDER-MAN 1-4 Marvel Comics,,,https://i.ebayimg.com/images/g/X-EAAOSwNFZhlrkU/s-l500.jpg,--,,Marvel Comics,,,US Comics,,,,,,Lethal Foes of Spider-Man,,US $10.99,buy_it_now,,$10.85,"Dec 03, 2022","Greenville, South Carolina, United States",borderlandscandg,13715
,Ultimate Spider-Man,,,,,Marvel Comics,2009,Single Issue,US Comics,,Modern Age (1992-Now),Comic Book,,,,,,,,,,,,
Superman Vs. The Amazing Spider-Man #1  Marvel/DC 1976 Oversized Comic ,Superman Vs Spider-Man,1,https://i.ebayimg.com/images/g/r9MAAOSwGjFjgmzo/s-l500.jpg,Good,,Marvel Comics,1976,Softcover,US Comics,1st Edition,Bronze Age (1970-83),Comic Book,,"superman, Spider-Man",,"Marvel (MCU), DC Universe",US $96.00,highest_bidder,12,$6.15,"Dec 03, 2022","Clinton Township, Michigan, United States",e3-custom-vinyl-sales,485
🔑SPIDER-MAN / DEADPOOL #1 03/2016 NM/NM- 1st Print Team-Up MARVEL COMICS,Spider-Man / Deadpool,1,https://i.ebayimg.com/images/g/4ucAAOSwuJJid~tG/s-l500.jpg,Like New,,Marvel Comics,2016,Single Issue,US Comics,"First Printing, Boarded, Key Issue, Bagged",Modern Age (1992-Now),NM MAIN COVER,"Action, Adventure, Fantasy, Superheroes","Deadpool, Spider-Man",,Marvel (MCU),US $19.99,buy_it_now,,$5.75,"Dec 03, 2022","Overland Park, Kansas, United States",greenpathcomics1,1165
,Superior Spider-Man,32,,,,Marvel Comics,2014,,US Comics,,Modern Age (1992-Now),Comic Book,,Superior Spider-Man,,,,,,,,,,
"Spider-Man 2099 #1 (Nov 1992, Marvel) VF/NM - Never Read",Spider-Man 2099,1,https://i.ebayimg.com/images/g/QmUAAOSwOM1jgZNk/s-l500.jpg,Like New,,Marvel Comics,1992,,US Comics,Key Issue,Modern Age (1992-Now),,Superheroes,Spider-Man 2099,,Marvel (MCU),US $1.04,highest_bidder,2,$10.90,"Dec 03, 2022","Tualatin, Oregon, United States",radphoto,173
"Spider-Man 2099 #1 (Nov 1992, Marvel) VF/NM - Never Read",Spider-Man 2099,1,https://i.ebayimg.com/images/g/xIoAAOSwdbJjgZIu/s-l500.jpg,Like New,,Marvel Comics,1992,,US Comics,Key Issue,Modern Age (1992-Now),,Superheroes,Spider-Man 2099,,Marvel (MCU),US $0.99,highest_bidder,1,$10.90,"Dec 03, 2022","Tualatin, Oregon, United States",radphoto,173
Symbiote Spider-Man #1 King in BLACK  blank Sketch Variant NM,Spider-Man,1,https://i.ebayimg.com/images/g/w7YAAOSwV~Rjb~oa/s-l500.jpg,Like New,,,,,US Comics,,,,,,,,US $2.25,highest_bidder,2,$6.75,"Dec 03, 2022","Peoria, Arizona, United States",azbagz2015,472
Amazing Spiderman 269 # | 1985 | Firelord,The Amazing Spider-Man,,https://i.ebayimg.com/images/g/WG4AAOSwXRxjZXFa/s-l500.jpg,Acceptable,,Marvel,,,,,,Comic,,Spider-Man,,,GBP 4.99,buy_it_now,,GBP 18.03,"Dec 03, 2022","London, United Kingdom",csalus,1233
,Spider-Man,,,,,Marvel Comics,2022,,US Comics,,Modern Age (1992-Now),Comic,Superheroes,,,,,,,,,,,
,Miles Morales: Spider-Man,42,,,,Marvel Comics,2022,Single Issue,US Comics,"Variant Cover, Boarded, First Printing, Bagged",Modern Age (1992-Now),MILES MORALES: SPIDER-MAN 42 ROMERO COMMUNITY VARIANT,"Action, Superheroes, Adventure, Fantasy",Spider-Man (Miles Morales),,Marvel (MCU),,,,,,,,
,Giant Size Black Cat Infinity Score,1,,,,Marvel Comics,2021,Single Issue,US Comics,"First Printing, Boarded, Double Edition, Key Issue, Bagged",Modern Age (1992-Now),NA MAIN COVER,"Action, Fantasy, Superheroes, Action/Adventure",Black Cat,,Marvel (MCU),,,,,,,,
,Spider-Man,1,,,,Marvel,,,US Comics,,,,,Spider-Man,Juggernaut,,,,,,,,,
HUGE LOT of 100 GOOD GIRL / BAD GIRL Comic Books -- GFT Chaos ++ -- ALL Pictured,Grimm Fairy Tales,1,https://i.ebayimg.com/images/g/troAAOSwSY5jgOEN/s-l500.jpg,Good,6.0 Fine,Zenescope,2010,Mixed Lot,US Comics,Comic Lot,Modern Age (1992-Now),Cover Variant - A,"Bad Girl, Superheroes","Batman (Bruce Wayne), Spider-Man (Peter Parker)",,Marvel (MCU),US $150.05,highest_bidder,34,$10.00,"Dec 03, 2022","Las Vegas, Nevada, United States",maximum-comics,17598
Marvel Team Up #1 Spiderman & The Human Torch Bronze Age March 1972,Spider-Man,1,https://i.ebayimg.com/images/g/YFAAAOSw9Fpjgk7f/s-l500.jpg,Very Good,,Marvel,1972,,US Comics,,Bronze Age (1970-83),,,Spider-Man (Peter Parker),,Marvel (MCU),US $19.99,highest_bidder,1,$5.35,"Dec 03, 2022","Fountain Valley, California, United States",tobacco_road,1867
"Spider-Man vs. Wolverine #1 (Feb 1987, Marvel) VF/NM+",Spider-Man,1,https://i.ebayimg.com/images/g/h6kAAOSwy6VjgXcD/s-l500.jpg,Like New,,Marvel Comics,1987,Single Issue,US Comics,"Boarded, Key Issue",Copper Age (1984-1991),Comic Book,Superheroes,"Spider-Man (Peter Parker), Wolverine (Logan), Hobgoblin, Mary Jane Watson, Storm, Havok",,,US $2.25,highest_bidder,3,$10.90,"Dec 03, 2022","Tualatin, Oregon, United States",radphoto,173
Amazing Spider-Man #129 NOV 1992 Marvel Milestone Facsimile Edition Evel Knievel,Amazing Spider-Man,129,https://i.ebayimg.com/images/g/dyIAAOSw8QFjfKNC/s-l500.jpg,Good,,Marvel Comics,1992,Single Issue,US Comics,Special Edition,Modern Age (1992-Now),Comic Book,Superheroes,"Spider-Man (Peter Parker), Punisher",,Marvel (MCU),US $4.99,highest_bidder,1,$3.49,"Dec 03, 2022","Bakersfield, California, United States",justing661,1280
HUGE LOT of 100 SILVER / BRONZE AGE Comic Books -- Lots Marvel -- ALL Pictured,Avengers,1,https://i.ebayimg.com/images/g/bOoAAOSwGSZjgOG8/s-l500.jpg,Good,2.0 Good,Marvel Comics,1970,Mixed Lot,US Comics,Comic Lot,Silver Age (1956-69),Cover Variant - A,Superheroes,"Batman (Bruce Wayne), Spider-Man (Peter Parker)",,Marvel (MCU),US $72.00,highest_bidder,23,$10.00,"Dec 03, 2022","Las Vegas, Nevada, United States",maximum-comics,17598
